Left Side,Shifting,Position to Position,2nd & 6th Positions,Feuillard (1919),"p. 7, Exercise 7, no. 11–18",x,
Left Side,Shifting,Position to Position,2nd & 6th Positions,Ševčík (1929),"pp. 12–14, Exercises 23–31",x,
Left Side,Shifting,Position to Position,3rd & 6th Positions,Feuillard (1919),"p. 7, Exercise 7, no. 19–26",x,
Left Side,Shifting,Position to Position,3rd & 6th Positions,Ševčík (1929),"pp. 9–11, Exercises 16–22",x,
Left Side,Shifting,Position to Position,4th & 6th Positions,Feuillard (1919),"p. 7, Exercise 7, no. 27–36",x,
Left Side,Shifting,Position to Position,4th & 6th Positions,Ševčík (1929),"pp. 6–9, Exercises 8–15",x,
Left Side,Shifting,Position to Position,4th & 6th Positions,Tortelier (1988),"pp. 66–67, For the Practice of Sliding Shifts in the 4th, 5th, and 6th Position",x,x
Left Side,Shifting,Position to Position,5th & 6th Positions,Feuillard (1919),"p. 7, Exercise 7, no. 37–46",x,
Left Side,Shifting,Position to Position,5th & 6th Positions,Ševčík (1929),"pp. 3–6, Exercises 1–7",x,
Left Side,Shifting,Position to Position,5th & 6th Positions,Tortelier (1988),"pp. 66–67, For the Practice of Sliding Shifts in the 4th, 5th, and 6th Position",x,x
Left Side,Shifting,Position to Position,1st & 7th Positions,Ševčík (1929),"pp. 18–21, Exercises 38–46",x,
Left Side,Shifting,Position to Position,2nd & 7th Positions,Ševčík (1929),"pp. 14–18, Exercises 32–37",x,
Left Side,Shifting,Position to Position,3rd & 7th Positions,Ševčík (1929),"pp. 12–14, Exercises 23–31",x,
Left Side,Shifting,Position to Position,1st & Thumb Position,Rüdinger (1891),"p. 41, Exercise 14",,x
Left Side,Shifting,Position to Position,1st & Thumb Position,Ševčík (1929),"pp. 18–21, Exercises 38–46",x,
Left Side,Shifting,Position to Position,1st & Thumb Position,Ševčík (1929),"pp. 22–25, Exercises 47–56",x,x
Left Side,Shifting,Position to Position,2nd & Thumb Position,Rüdinger (1891),"p. 41, Exercise 13",,x
Left Side,Shifting,Position to Position,2nd & Thumb Position,Ševčík (1929),"pp. 14–18, Exercises 32–37",x,
Left Side,Shifting,Position to Position,2nd & Thumb Position,Ševčík (1929),"pp. 18–21, Exercises 38–46",x,
Left Side,Shifting,Position to Position,2nd & Thumb Position,Ševčík (1929),"pp. 22–25, Exercises 47–56",x,x
Left Side,Shifting,Position to Position,3rd & Thumb Position,Rüdinger (1891),"p. 41, Exercises 12–13",,x
Left Side,Shifting,Position to Position,3rd & Thumb Position,Ševčík (1929),"pp. 14–18, Exercises 32–37",x,
Left Side,Shifting,Position to Position,3rd & Thumb Position,Ševčík (1929),"pp. 18–21, Exercises 38–46",x,
Left Side,Shifting,Position to Position,3rd & Thumb Position,Ševčík (1929),"pp. 22–25, Exercises 47–56",x,x
Left Side,Shifting,Position to Position,4th & Thumb Position,Rüdinger (1891),"p. 41, Exercises 12, 15",,x
Left Side,Shifting,Position to Position,4th & Thumb Position,Ševčík (1929),"pp. 14–18, Exercises 32–37",x,
Left Side,Shifting,Position to Position,4th & Thumb Position,Ševčík (1929),"pp. 22–25, Exercises 47–56",x,x
Left Side,Shifting,Position to Position,5th & Thumb Position,Rüdinger (1891),"p. 41, Exercise 12",,x
Left Side,Shifting,Position to Position,1st & One Other Position,Starker (1965),"pp. 33–34, Control Exercise For Connections of Positions",x,
Left Side,Shifting,Position to Position,5th & One Other Position,Gruet [1901],"p. 31, Assouplissement de la Main Gauche",x,
Left Side,Shifting,Position to Position,5th & One Other Position,Starker (1965),"pp. 33–34, Control Exercise For Connections of Positions",x,
Left Side,Shifting,Position to Position,6th & One Other Position,Gruet [1901],"p. 31, Assouplissement de la Main Gauche",,
Left Side,Shifting,Finger to Finger,,Raynal (1920),"pp. 7–8, Exercises 1–2",x,x
Left Side,Shifting,Finger to Finger,,Magg (1965),"pp. 11–15, Placing the Left Hand",x,
Left Side,Shifting,Finger to Finger,Anchor Shift,Magg (1965),"pp. 38–40, Exercises I–II",x,x
Left Side,Shifting,Finger to Finger,Anchor Shift,"Klengel (1909, 1939)","pp. 3–4, no. 19–20",,
Left Side,Shifting,Finger to Finger,Anchor Shift,Smith (1974),"p. 14, Ex. 12",,x
Left Side,Shifting,Finger to Finger,Anchor Shift,Smith (1974),"p. 29, Ex. 40",,
Left Side,Shifting,Finger to Finger,"All finger combinations, 1 through 4",Bukinik [n.d.],"pp. 3–27, Exercises 1–82",,
Left Side,Shifting,Finger to Finger,"All finger combinations, 1 through 4",Feuillard (1919),"p. 19, Exercise 16",x,
Left Side,Shifting,Finger to Finger,"All finger combinations, 1 through 4",Magg (1965),"pp. 38–40, Exercises I–II",x,x
Left Side,Shifting,Finger to Finger,Single Finger,Bukinik [n.d.],"p. 3, Exercises 1–3",,
Left Side,Shifting,Finger to Finger,Single Finger,Smith (1974),"p. 6, Ex. 5",,x
Left Side,Shifting,Finger to Finger,Single Finger,Smith (1974),"p. 29, Ex. 41",x,x
Left Side,Shifting,Finger Substitution,,Magg (1965),"p. 41, Exercise III, a–b",x,x
Left Side,Shifting,Finger Substitution,,Rosenthal (1900),"pp. 35–40, Exercises 2, 4, 6, 8, 10, 12, 14",x,x
Left Side,Shifting,Finger Substitution,,Rüdinger (1891),"p. 29, Exercise 17",,x
Left Side,Shifting,Finger Substitution,,Rüdinger (1891),"p. 42, Exercises 20–21",,x
Left Side,Shifting,Finger Substitution,,Smith (1974),"p. 14, Ex. 13",,x
Left Side,Shifting,Intervals,3rd,Grützmacher (1909),"p. 13, Exercises 7–8",x,
Left Side,Shifting,Intervals,3rd,Schröder (1876),"p. 18, Exercise 16",x,x
Left Side,Shifting,Intervals,4th,Rüdinger (1891),"p. 42, Exercise 19",,x
Left Side,Shifting,Intervals,4th,Schröder (1876),"p. 19, Exercise 17",x,x
Left Side,Shifting,Intervals,5th,Schröder (1876),"p. 19, Exercise 18",x,x
Left Side,Shifting,Intervals,6th,Feuillard (1919),"p. 19, Exercise 16",,
Left Side,Shifting,Intervals,6th,Schröder (1876),"p. 19, Exercise 19",x,x
Left Side,Shifting,Intervals,7th,Schröder (1876),"p. 20, Exercise 20",x,x
Left Side,Shifting,Intervals,8th ,Magg (1965),"p. 41, Exercise III, c",,x
Left Side,Shifting,Intervals,8th ,Rüdinger (1891),"p. 29, Exercises 18–19",,x
Left Side,Shifting,Intervals,8th ,Schröder (1876),"p. 20, Exercise 21",x,x
Left Side,Shifting,Intervals,8th ,Smith (1974),"p. 15, Ex. 14",,x
Left Side,Shifting,Intervals,8th ,Smith (1974),"p. 15, Ex. 15",,x
Left Side,Shifting,Intervals,8th ,Smith (1974),"p. 18, Ex. 21",x,
Left Side,Shifting,Intervals,8th ,Smith (1974),"p. 29, Ex. 41",x,x
Left Side,Shifting,Intervals,8th ,Smith (1974),"p. 33, Ex. 48",x,x
Left Side,Shifting,Intervals,8th ,Tortelier (1988),"pp. 68–69, 22 Sliding Shifts",,x
Left Side,Shifting,Intervals,10th,Rüdinger (1891),"p. 29, Exercise 20",,x
Left Side,Shifting,Double Stops,,Fitzenhagen (1906),"pp. 25–26, Triad–Studies in Double Stops",x,x
Left Side,Shifting,Double Stops,,"Klengel (1909, 1939)","pp. 26–28, Exercises 107–114",,
Left Side,Shifting,Double Stops,,"Klengel (1909, 1939)","pp. 28–29, Exercises 116–119",,
Left Side,Shifting,Double Stops,,Magg (1965),"pp. 11–12, Exercise I, The Thumb",x,
Left Side,Shifting,Double Stops,,Starker (1965),"pp. 27–29, Connection of Positions",,
Left Side,Shifting,Double Stops,,Starker (1965),"p. 30, Connections of Positions Across Strings",,
Left Side,Shifting,Double Stops,,Smith (1974),"p. 15, Ex. 16",x,x
Left Side,Shifting,Double Stops,,Smith (1974),"p. 17, Ex. 20",,x
Left Side,Shifting,Double Stops,,Smith (1974),"p. 18, Ex. 21",x,
Left Side,Shifting,Double Stops,,Smith (1974),"p. 19, Ex. 24",,x
Left Side,Shifting,Double Stops,,Smith (1974),"p. 20, Ex. 25 ",,x
Left Side,Shifting,Double Stops,,Smith (1974),"p. 33, Ex. 48",x,x
Left Side,Shifting,Double Stops,,Tortelier (1988),"p. 70, For the Stability of the Hand During the Articulated Shift",x,
,,,,,,,
Left Side,Scales,1 Octave,,Gruet [1901],pp. 13–15,,
Left Side,Scales,1 Octave,,Gruet [1901],pp. 16–19,,
Left Side,Scales,1 Octave,Single String,Flesch/Boettcher (1918),"pp. 8–131, Exercises 1–4",x,x
Left Side,Scales,1 Octave,Single String,Grützmacher (1909),"p. 16, Exercises 7–9",x,
Left Side,Scales,1 Octave,Single String,Rüdinger (1891),"p. 5, Exercises 3–4",x,
Left Side,Scales,1 Octave,Single String,Smith (1974),"p. 13, Ex. 11, no. 1, no. 3",,
Left Side,Scales,1 Octave,Single String,Smith (1974),"p. 26, Ex. 32, no. 1–2, no. 4",,
Left Side,Scales,1 Octave,Chromatic,Gruet [1901],"pp. 61–62, Positions du Pouce",,x
Left Side,Scales,1 Octave,Chromatic,Grützmacher (1909),"p. 16, Exercise 5",,x
Left Side,Scales,1 Octave,Chromatic,Rosenthal (1900),"p. 60, no. 2",,x
Left Side,Scales,1 Octave,Chromatic,Rosenthal (1900),"p. 63, Exercise 32",,x
Left Side,Scales,1 Octave,Chromatic,Schröder [1878],"p. 17, Exercise 20",,x
Left Side,Scales,1 Octave,Chromatic,Schröder (1876),"p. 14, Exercise 14",,x
Left Side,Scales,1 Octave,Chromatic,Schröder (1876),"p. 20, Exercise 22",x,x
Left Side,Scales,1 Octave,Chromatic,Ševčík (1935),"pp. 23–24, Exercise 16",,x
Left Side,Scales,1 Octave,Chromatic,Whitehouse and Tabb [n.d.],p. 9,x,
Left Side,Scales,1 Octave,"Chromatic, Single String","Dotzauer (1837, 1955)","p. 17, no. 4",,x
Left Side,Scales,1 Octave,"Chromatic, Single String",Feuillard (1919),"p. 17, Exercise 14, no. 1–6",x,
Left Side,Scales,1 Octave,"Chromatic, Single String",Flesch/Boettcher (1918),"pp. 8–131, Exercises 1–4",x,x
Left Side,Scales,1 Octave,"Chromatic, Single String",Grützmacher (1909),"p. 12, C., Exercise 2",x,
Left Side,Scales,1 Octave,"Chromatic, Single String",Smith (1974),"p. 26, Ex. 32, no. 3",,
Left Side,Scales,1 Octave,"Chromatic, Thumb Position",Klengel [1902-1907] vol. 1,"pp. 78–79, Exercises 4–7",,x
Left Side,Scales,1 Octave,"Thumb Position, 12 Keys: Major, Harmonic minor, Melodic minor ",Feuillard (1919),"p. 35, Exercise 26",,x
Left Side,Scales,1 Octave,Thumb Position,De Swert [1875],"p. 12, no. 50 ",,x
Left Side,Scales,1 Octave,Thumb Position,Gruet [1901],"pp. 61–62, Positions du Pouce",,x
Left Side,Scales,1 Octave,Thumb Position,Grützmacher (1909),"p. 16, Exercise 1",,x
Left Side,Scales,1 Octave,Thumb Position,Grützmacher (1909),"p. 16, Exercise 5",,x
Left Side,Scales,1 Octave,Thumb Position,Rüdinger (1891),"p. 39, Exercises 1–2",x,x
Left Side,Scales,1 Octave,Thumb Position,Schröder [1878],"p. 17, Exercise 17",,x
Left Side,Scales,1 Octave,Thumb Position,Schröder (1876),"p. 13, Exercises 1–10",,x
Left Side,Scales,1 Octave,Thumb Position,Smith (1974),"p. 5, Ex. 4",,x
Left Side,Scales,1 Octave,Thumb Position,Whitehouse and Tabb [n.d.],p. 9,x,
Left Side,Scales,2 Octave,,Bazelaire (1925) ,"pp. 4–16, Exercises 1–40",,
Left Side,Scales,2 Octave,,De Swert [1875],"p. 9, no. 36",,
Left Side,Scales,2 Octave,,Ernest [1880],"pp. 6–7, Gammes Majeures, Gammes Mineures",x,
Left Side,Scales,2 Octave,,Gruet [1901],"p. 4, Gamme d'Ut Majeur a Deux Octaves",,
Left Side,Scales,2 Octave,,Gruet [1901],"p. 15, 19, Gamme de Ré Majeur, Gamme de Ré Mineur",,
Left Side,Scales,2 Octave,,Gruet [1901],"p. 33, Gamme d'Ut",,
Left Side,Scales,2 Octave,,Gruet [1901],"p. 34, La Mineur",,
Left Side,Scales,2 Octave,,Gruet [1901],"p. 35, Sol Majeur",,
Left Side,Scales,2 Octave,,Gruet [1901],"p. 37, Mi Mineur",,
Left Side,Scales,2 Octave,,Gruet [1901],"p. 39, Fa Majeur",,
Left Side,Scales,2 Octave,,Gruet [1901],"p. 40, Ré Mineur",,
Left Side,Scales,2 Octave,,Gruet [1901],"p. 42, Ré Majeur",,
Left Side,Scales,2 Octave,,Gruet [1901],"p. 42, Si Mineur",x,
Left Side,Scales,2 Octave,,Gruet [1901],"p. 44, Si b Majeur",x,
Left Side,Scales,2 Octave,,Gruet [1901],"p. 45, Sol Mineur",,
Left Side,Scales,2 Octave,,Gruet [1901],"p. 46, La Majeur",x,
Left Side,Scales,2 Octave,,Gruet [1901],"p. 47, Fa # Mineur",,
Left Side,Scales,2 Octave,,Gruet [1901],"p. 49, Mi b Majeur",,
Left Side,Scales,2 Octave,,Gruet [1901],"p. 50, Ut Mineur",x,
Left Side,Scales,2 Octave,,Gruet [1901],"p. 52, Mi Majeur",,
Left Side,Scales,2 Octave,,Gruet [1901],"p. 53, Ut # Mineur",,
Left Side,Scales,2 Octave,,Gruet [1901],"p. 54, La b Majeur",x,
Left Side,Scales,2 Octave,,Gruet [1901],"p. 55, Fa Mineur",,
Left Side,Scales,2 Octave,,Grützmacher (1909),"p. 3, Exercise 1",,
Left Side,Scales,2 Octave,,Galamian/Jensen (1994),"pp. 68–69, Scales in One Position",x,x
Left Side,Scales,2 Octave,,Schröder [1878],"pp. 15–16, Exercises 4, 10–12",x,x
Left Side,Scales,2 Octave,12 Keys: Major,"Dotzauer (1837, 1955)",pp. 10–16,,x
Left Side,Scales,2 Octave,12 Keys: Major,Feuillard (1919),"pp. 10–11, Exercise 10",,
Left Side,Scales,2 Octave,12 Keys: Major,Feuillard (1919),"p. 23, Exercise 19",,
Left Side,Scales,2 Octave,12 Keys: Major,Galamian/Jensen (1994),"pp. 1–3, Scales in Two Octaves",,
Left Side,Scales,2 Octave,12 Keys: Major,Klengel [1902-1907] vol. 1,"pp. 1–4, Scales in Two Octaves",,
Left Side,Scales,2 Octave,12 Keys: Melodic Minor ,"Dotzauer (1837, 1955)",pp. 10–16,,x
Left Side,Scales,2 Octave,12 Keys: Melodic Minor ,Feuillard (1919),"pp. 10–11, Exercise 10",,
Left Side,Scales,2 Octave,12 Keys: Melodic Minor ,Feuillard (1919),"p. 25, Exercise 19",,
Left Side,Scales,2 Octave,12 Keys: Melodic Minor ,Klengel [1902-1907] vol. 1,"pp. 1–5, Scales in Two Octaves",,
Left Side,Scales,2 Octave,12 Keys: Harmonic Minor,Feuillard (1919),"pp. 10–11, Exercise 10",,
Left Side,Scales,2 Octave,12 Keys: Harmonic Minor,Feuillard (1919),"p. 25, Exercise 19",,
Left Side,Scales,2 Octave,Single String,Galamian/Jensen (1994),"pp. 85–87, Scales on One String",x,x
Left Side,Scales,2 Octave,Single String,Raynal (1920),"p. 15, Exercise 46",,x
Left Side,Scales,2 Octave,Single String,Rüdinger (1891),"p. 13, Exercise 34",,x
Left Side,Scales,2 Octave,Single String,Smith (1974),"p. 12, Ex. 10",,x
Left Side,Scales,2 Octave,Single String,Smith (1974),"p. 13, Ex. 11, no. 2",,x
Left Side,Scales,2 Octave,Single String,Feuillard (1919),"p. 20, Exercise 17",x,x
Left Side,Scales,2 Octave,Chromatic,De Swert [1875],"p. 6, no. 15",,
Left Side,Scales,2 Octave,Chromatic,"Dotzauer (1837, 1955)","p. 17, no. 3",,
Left Side,Scales,2 Octave,Chromatic,Gruet [1901],"p. 57, Gamme Chromatique",,
Left Side,Scales,2 Octave,Chromatic,"Kummer (1839, 1900)",p. 10,,
Left Side,Scales,2 Octave,Chromatic,Rüdinger (1891),p. 18,,
Left Side,Scales,2 Octave,"Chromatic, Single String",Feuillard (1919),"p. 21, Chromatic",x,x
Left Side,Scales,2 Octave,"Chromatic, Single String",Rüdinger (1891),"p. 13, Exercise 35",,x
Left Side,Scales,2 Octave,"Chromatic, Single String",Rüdinger (1891),p. 18,x,x
Left Side,Scales,2 Octave,"Chromatic, Single String",Schröder [1878],"pp. 16–17, Exercises 13–14",x,x
Left Side,Scales,2 Octave,Thumb Position,Gruet [1901],"pp. 62–63, Quelques Gammes pour Servir de Préparation au démanché",x,x
Left Side,Scales,2 Octave,Thumb Position,"Kummer (1839, 1900)","p. 24, Scales in Thumb-Position",x,x
Left Side,Scales,2 Octave,Thumb Position,"Kummer (1839, 1900)","p. 27, Scales with Prepared Thumb Position",,x
Left Side,Scales,2 Octave,Thumb Position,Rüdinger (1891),"p. 40, Exercise 8",x,x
Left Side,Scales,2 Octave,Thumb Position,Schröder [1878],"p. 17, Exercises 18–19",,x
Left Side,Scales,2 Octave,Thumb Position,Schröder (1876),"p. 14, Exercises 19–20, 23",,x
Left Side,Scales,2 Octave,"Chromatic, Thumb Position",Galamian/Jensen (1994),"pp. 70–73, The Chromatic Scale in One Position",,x
Left Side,Scales,2 Octave,"Chromatic, Thumb Position",Klengel [1902-1907] vol. 1,"p. 88, Exercise 9",x,x
Left Side,Scales,2 Octave,"Chromatic, Thumb Position",Klengel [1902-1907] vol. 1,"p. 93, Exercise 9",x,
Left Side,Scales,2 Octave,"Chromatic, Thumb Position","Kummer (1839, 1900)","p. 25, Chromatic Scales in Thumb Position",,x
Left Side,Scales,2 Octave,"Chromatic, Thumb Position",Rüdinger (1891),"p. 40, Exercise 6",x,x
Left Side,Scales,2 Octave,"Chromatic, Thumb Position",Ševčík (1935),"p. 24, Exercise 16",,x
Left Side,Scales,2 Octave,Whole Tone,Feuillard (1919),"p. 33, Exercise 23",x,x
Left Side,Scales,2 Octave,Whole Tone,Galamian/Jensen (1994),"pp. 101–102, Across the Strings",,x
Left Side,Scales,2 Octave,"Whole Tone, Single String",Feuillard (1919),"p. 33, Exercise 23",x,x
Left Side,Scales,2 Octave,"Whole Tone, Single String",Galamian/Jensen (1994),"p. 101, On One String",,
Left Side,Scales,3 Octave,,Cossmann [1876],pp. 21–25,,x
Left Side,Scales,3 Octave,,Rüdinger (1891),"p. 13, Exercises 32–33",,x
Left Side,Scales,3 Octave,,Schröder [1878],"pp. 15–16, Exercises 5–7",x,
Left Side,Scales,3 Octave,,Ševčík (1929),"pp. 26–27, Exercises 57–59",x,x
Left Side,Scales,3 Octave,12 Keys: Major,Feuillard (1919),"p. 24, Exercise 19",,
Left Side,Scales,3 Octave,12 Keys: Major,Feuillard (1919),"pp. 26–28, Exercise 20",x,x
Left Side,Scales,3 Octave,12 Keys: Major,Flesch/Boettcher (1918),"pp. 8–131, Exercise 5",x,x
Left Side,Scales,3 Octave,12 Keys: Major,Galamian/Jensen (1994),"pp. 12–19, Three–Octave Scales",,x
Left Side,Scales,3 Octave,12 Keys: Major,Klengel [1902-1907] vol. 1,"pp. 12–15, Scales in Three Octaves",x,x
Left Side,Scales,3 Octave,12 Keys: Major,"Kummer (1839, 1900)","p. 8, Major Scales",,x
Left Side,Scales,3 Octave,12 Keys: Major,Werner [1903] Book 1,"pp. 3–9, Exercise 1",x,x
Left Side,Scales,3 Octave,12 Keys: Major,Werner [1903] Book 1,"p. 14, Exercise 6",,x
Left Side,Scales,3 Octave,12 Keys: Major,Whitehouse and Tabb [n.d.],"p. 2, Major Scales",x,x
Left Side,Scales,3 Octave,12 Keys: Melodic Minor ,Feuillard (1919),"p. 25, Exercise 19",x,
Left Side,Scales,3 Octave,12 Keys: Melodic Minor ,Feuillard (1919),"pp. 26–28, Exercise 20",x,x
Left Side,Scales,3 Octave,12 Keys: Melodic Minor ,Flesch/Boettcher (1918),"pp. 8–131, Exercise 5",x,x
Left Side,Scales,3 Octave,12 Keys: Melodic Minor ,Galamian/Jensen (1994),"pp. 12–19, Three–Octave Scales",,x
Left Side,Scales,3 Octave,12 Keys: Melodic Minor ,Klengel [1902-1907] vol. 1,"pp. 12–15, Scales in Three Octaves",x,x
Left Side,Scales,3 Octave,12 Keys: Melodic Minor ,"Kummer (1839, 1900)","p. 9, Minor Scales",,x
Left Side,Scales,3 Octave,12 Keys: Melodic Minor ,Werner [1903] Book 1,"pp. 3–9, Exercise 1",x,x
Left Side,Scales,3 Octave,12 Keys: Melodic Minor ,Whitehouse and Tabb [n.d.],"p. 3, Melodic Minor Scales",x,x
Left Side,Scales,3 Octave,12 Keys: Harmonic Minor,Feuillard (1919),"p. 25, Exercise 19",x,
Left Side,Scales,3 Octave,12 Keys: Harmonic Minor,Feuillard (1919),"pp. 26–28, Exercise 20",x,x
Left Side,Scales,3 Octave,12 Keys: Harmonic Minor,Galamian/Jensen (1994),"pp. 12–19, Three–Octave Scales",,x
Left Side,Scales,3 Octave,12 Keys: Harmonic Minor,Whitehouse and Tabb [n.d.],"p. 4, Harmonic Minor Scales",x,x
Left Side,Scales,3 Octave,Chromatic,De Swert [1875],"p. 6, no. 16",x,x
Left Side,Scales,3 Octave,Chromatic,De Swert [1875],"p. 12, no. 49",x,x
Left Side,Scales,3 Octave,Chromatic,"Dotzauer (1837, 1955)","p. 17, no. 1–2",,x
Left Side,Scales,3 Octave,Chromatic,Feuillard (1919),"p. 17, Exercise 14, no. 7",x,
Left Side,Scales,3 Octave,Chromatic,Flesch/Boettcher (1918),"pp. 8–131, Exercise 5",x,x
Left Side,Scales,3 Octave,Chromatic,Galamian/Jensen (1994),p. 54,,x
Left Side,Scales,3 Octave,Chromatic,Grützmacher (1909),"p. 12, C., Exercise 1",,
Left Side,Scales,3 Octave,Chromatic,Grützmacher (1909),"p. 20, Exercise 1",,x
Left Side,Scales,3 Octave,Chromatic,Whitehouse and Tabb [n.d.],"pp. 8–9, Chromatic Scales",x,x
Left Side,Scales,3 Octave,Whole Tone,Galamian/Jensen (1994),"pp. 102–103, Three–Octave Scale",,x
Left Side,Scales,3 Octave,Whole Tone,Raynal (1920),"pp. 30–31, Les Gammes par Tons",,x
Left Side,Scales,4 Octave,,Cossmann [1876],pp. 18–20,,x
Left Side,Scales,4 Octave,,De Swert [1875],"p. 10, no. 38",x,x
Left Side,Scales,4 Octave,,Tortelier (1988),"pp. 99–100, Scales",x,x
Left Side,Scales,4 Octave,,Yampolsky (1971),"p. 5, no. 1",,x
Left Side,Scales,4 Octave,,Yampolsky (1971),"p. 11, no. 1",,x
Left Side,Scales,4 Octave,,Yampolsky (1971),"p. 14, no. 1",,x
Left Side,Scales,4 Octave,,Yampolsky (1971),"p. 17, no. 1",,x
Left Side,Scales,4 Octave,,Yampolsky (1971),"p. 20, no. 1",,x
Left Side,Scales,4 Octave,,Yampolsky (1971),"p. 23, no. 1",,x
Left Side,Scales,4 Octave,,Yampolsky (1971),"p. 26, no. 1",,x
Left Side,Scales,4 Octave,,Yampolsky (1971),"p. 30, no. 1",,x
Left Side,Scales,4 Octave,,Yampolsky (1971),"p. 34, no. 1",,x
Left Side,Scales,4 Octave,,Yampolsky (1971),"p. 38, no. 1",,x
Left Side,Scales,4 Octave,,Yampolsky (1971),"p. 41, no. 1",,x
Left Side,Scales,4 Octave,,Yampolsky (1971),"p. 44, no. 1",,x
Left Side,Scales,4 Octave,,Yampolsky (1971),"p. 47, no. 1",,x
Left Side,Scales,4 Octave,,Yampolsky (1971),"p. 50, no. 1",,x
Left Side,Scales,4 Octave,,Yampolsky (1971),"p. 53, no. 1",,x
Left Side,Scales,4 Octave,,Yampolsky (1971),"p. 57, no. 1",,x
Left Side,Scales,4 Octave,,Yampolsky (1971),"p. 60, no. 1",,x
Left Side,Scales,4 Octave,,Yampolsky (1971),"p. 63, no. 1",,x
Left Side,Scales,4 Octave,,Yampolsky (1971),"p. 66, no. 1",,x
Left Side,Scales,4 Octave,,Yampolsky (1971),"p. 69, no. 1",,x
Left Side,Scales,4 Octave,,Yampolsky (1971),"p. 72, no. 1",,x
Left Side,Scales,4 Octave,,Yampolsky (1971),"p. 75, no. 1",,x
Left Side,Scales,4 Octave,,Yampolsky (1971),"p. 78, no. 1",,x
Left Side,Scales,4 Octave,,Yampolsky (1971),"p. 81, no. 1",,x
Left Side,Scales,4 Octave,12 Keys: Major,Abbiate (1900),"pp. 167–172, Gammes et Arpèges",x,x
Left Side,Scales,4 Octave,12 Keys: Major,Bazelaire (1925) ,"pp. 18–47, Scales and Arpeggios in all Major and Minor Keys",,x
Left Side,Scales,4 Octave,12 Keys: Major,Feuillard (1919),"p. 24, Exercise 19",x,x
Left Side,Scales,4 Octave,12 Keys: Major,Feuillard (1919),"pp. 26–28, Exercise 20",x,x
Left Side,Scales,4 Octave,12 Keys: Major,Fitzenhagen (1906),pp. 3–5,,x
Left Side,Scales,4 Octave,12 Keys: Major,Galamian/Jensen (1994),"pp. 39–48, Four–Octave Scales",,x
Left Side,Scales,4 Octave,12 Keys: Major,Grützmacher (1909),pp. 17–18,,x
Left Side,Scales,4 Octave,12 Keys: Major,Jeral (1908),pp. 3–7,,x
Left Side,Scales,4 Octave,12 Keys: Major,Klengel [1902-1907] vol. 1,"pp. 26–28, Scales in Four Octaves",,x
Left Side,Scales,4 Octave,12 Keys: Major,"Kummer (1839, 1900)","p. 38, Major Scales in Four Octaves",x,x
Left Side,Scales,4 Octave,12 Keys: Major,Magg (1965),"pp. 43–44, Exercise a",,x
Left Side,Scales,4 Octave,12 Keys: Major,Rosenthal (1900),pp. 56–59,,
Left Side,Scales,4 Octave,12 Keys: Major,Rüdinger (1891),pp. 14–18,x,x
Left Side,Scales,4 Octave,12 Keys: Major,Werner [1903] Book 2,"pp. 32–35, Exercises 70–81",,x
Left Side,Scales,4 Octave,12 Keys: Major,Whitehouse and Tabb [n.d.],"p. 2, Major Scales",x,x
Left Side,Scales,4 Octave,12 Keys: Melodic Minor ,Abbiate (1900),"pp. 167–172, Gammes et Arpèges",x,x
Left Side,Scales,4 Octave,12 Keys: Melodic Minor ,Bazelaire (1925) ,"pp. 18–47, Scales and Arpeggios in all Major and Minor Keys",,x
Left Side,Scales,4 Octave,12 Keys: Melodic Minor ,Feuillard (1919),"p. 25, Exercise 19",x,x
Left Side,Scales,4 Octave,12 Keys: Melodic Minor ,Feuillard (1919),"pp. 26–28, Exercise 20",x,x
Left Side,Scales,4 Octave,12 Keys: Melodic Minor ,Fitzenhagen (1906),pp. 5–8,,x
Left Side,Scales,4 Octave,12 Keys: Melodic Minor ,Galamian/Jensen (1994),"pp. 39–48, Four–Octave Scales",,x
Left Side,Scales,4 Octave,12 Keys: Melodic Minor ,Grützmacher (1909),pp. 18–19,,x
Left Side,Scales,4 Octave,12 Keys: Melodic Minor ,Jeral (1908),pp. 3–7,,x
Left Side,Scales,4 Octave,12 Keys: Melodic Minor ,Klengel [1902-1907] vol. 1,"pp. 26–28, Scales in Four Octaves",,x
Left Side,Scales,4 Octave,12 Keys: Melodic Minor ,"Kummer (1839, 1900)","p. 39, Minor Scales in Four Octaves",,
Left Side,Scales,4 Octave,12 Keys: Melodic Minor ,Magg (1965),"pp. 44–45, Exercise b, 2",,x
Left Side,Scales,4 Octave,12 Keys: Melodic Minor ,Rosenthal (1900),pp. 56–59,,
Left Side,Scales,4 Octave,12 Keys: Melodic Minor ,Rüdinger (1891),pp. 14–18,x,x
Left Side,Scales,4 Octave,12 Keys: Melodic Minor ,Whitehouse and Tabb [n.d.],"p. 3, Melodic Minor Scales",x,x
Left Side,Scales,4 Octave,12 Keys: Harmonic Minor,Feuillard (1919),"p. 25, Exercise 19",x,x
Left Side,Scales,4 Octave,12 Keys: Harmonic Minor,Feuillard (1919),"pp. 26–28, Exercise 20",x,x
Left Side,Scales,4 Octave,12 Keys: Harmonic Minor,Galamian/Jensen (1994),"pp. 39–48, Four–Octave Scales",,x
Left Side,Scales,4 Octave,12 Keys: Harmonic Minor,Magg (1965),"pp. 44–45, Exercise b, 1",,x
